Id,cluster_exp0,cluster_exp1,cluster_exp2,cluster_exp3,cluster_exp4,cluster_exp5,cluster_exp6,cluster_exp7,cluster_exp8,cluster_exp9,cluster_exp10,cluster_exp11,cluster_exp12,cluster_exp13,cluster_exp14,cluster_exp15,cluster_exp16,cluster_exp17,cluster_exp18,cluster_exp19,cluster_exp20,cluster_exp21,cluster_exp22,cluster_exp23,cluster_exp24,cluster_exp25,cluster_exp26,cluster_exp27,cluster_exp28,cluster_exp29,cluster_exp30,cluster_exp31,cluster_exp32,cluster_exp33,cluster_exp42,cluster_exp43,cluster_exp44,cluster_exp45,cluster_exp46,cluster_exp47,cluster_exp48,cluster_exp49,cluster_exp50,cluster_exp51,cluster_exp52,cluster_exp53,cluster_exp54,cluster_exp55,cluster_exp56,cluster_exp57,cluster_exp58,cluster_exp59,cluster_exp60,cluster_exp61,cluster_exp62,cluster_exp63,cluster_exp64,cluster_exp65,cluster_exp66,cluster_exp67,cluster_exp68,cluster_exp69,cluster_exp70,cluster_exp71,cluster_exp72,cluster_exp73,cluster_exp74,cluster_exp75,cluster_exp76,cluster_exp77,cluster_exp78,cluster_exp79,cluster_exp80,cluster_exp81,cluster_exp82,cluster_exp83,cluster_exp84,cluster_exp90,cluster_exp91,cluster_exp92,cluster_exp93,cluster_exp98,cluster_exp99,cluster_exp100,cluster_exp101,cluster_exp102,cluster_exp103,cluster_exp104
0xf21e5f7b79fdc4e5695c7349eafd5bd5981c68b7,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,12.0,7.0,12.0,7.0,1.0,22.0,23.0,9.0,3.0,4.0,10.0,31.0,48.0,40.0,2.0,5.0,13.0,31.0,40.0,2.0,3.0,4.0,23.0,36.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,15.0,4.0,6.0,10.0,2.0,2.0,1.0,2.0,2.0,4.0,21.0,33.0,39.0,65.0,3.0,15.0,33.0,34.0,67.0,3.0,15.0,31.0,33.0,79.0,2.0,16.0,15.0,63.0,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,127.0,8.0,8.0,236.0,28.0,37.0
0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,4.0,19.0,32.0,18.0,6.0,3.0,0.0,0.0,4.0,37.0,-1.0,-1.0,-1.0,-1.0,2.0,13.0,7.0,64.0,8.0,4.0,24.0,18.0,27.0,4.0,0.0,15.0,26.0,38.0,52.0,0.0,0.0,15.0,31.0,6.0,1.0,17.0,32.0,31.0,37.0,3.0,23.0,26.0,20.0,3.0,0.0,18.0,12.0,1.0,49.0,0.0,13.0,30.0,3.0,41.0,0.0,0.0,5.0,42.0,33.0,4.0,11.0,19.0,20.0,27.0,2.0,0.0,17.0,56.0,29.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,128.0,0.0,293.0,237.0,16.0,38.0
0xe664f5127293233c7c9cd90f19a73f31e0897d16,4.0,1.0,30.0,44.0,12.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,10.0,12.0,20.0,56.0,3.0,19.0,1.0,61.0,81.0,1.0,11.0,15.0,21.0,19.0,0.0,16.0,2.0,36.0,24.0,1.0,20.0,32.0,31.0,41.0,3.0,0.0,14.0,30.0,19.0,0.0,23.0,12.0,1.0,49.0,0.0,9.0,29.0,12.0,52.0,2.0,6.0,21.0,42.0,33.0,4.0,16.0,22.0,29.0,77.0,2.0,0.0,17.0,15.0,20.0,3.0,6.0,41.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,128.0,0.0,306.0,238.0,16.0,38.0
0xcf63e1c31805254b6fb3ed7829206c2b2505e3a7,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,22.0,36.0,1.0,28.0,3.0,3.0,19.0,17.0,41.0,2.0,20.0,33.0,14.0,29.0,0.0,6.0,14.0,10.0,16.0,1.0,23.0,28.0,32.0,37.0,2.0,12.0,7.0,8.0,44.0,3.0,22.0,31.0,35.0,18.0,4.0,4.0,8.0,10.0,27.0,1.0,0.0,10.0,41.0,67.0,1.0,3.0,7.0,12.0,3.0,1.0,5.0,7.0,7.0,72.0,0.0,9.0,5.0,12.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,128.0,0.0,306.0,239.0,16.0,38.0
0x374c7c6b94901adf2d4534a96d70e1adad749a03,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,23.0,16.0,39.0,31.0,4.0,4.0,40.0,54.0,3.0,3.0,9.0,17.0,13.0,53.0,2.0,20.0,20.0,9.0,33.0,3.0,23.0,29.0,32.0,37.0,2.0,8.0,8.0,8.0,44.0,3.0,22.0,31.0,10.0,18.0,4.0,12.0,37.0,10.0,27.0,1.0,12.0,19.0,7.0,35.0,1.0,3.0,6.0,7.0,25.0,2.0,14.0,15.0,26.0,11.0,4.0,7.0,20.0,5.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,23.0,0.0,0.0,240.0,10.0,38.0
0xec46dd165ee2d4af460a9c3d01b5a4c9516c9c3f,4.0,1.0,19.0,39.0,37.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,7.0,36.0,64.0,82.0,3.0,21.0,26.0,28.0,55.0,4.0,8.0,14.0,54.0,56.0,2.0,5.0,23.0,10.0,29.0,1.0,20.0,5.0,62.0,51.0,3.0,0.0,14.0,47.0,19.0,0.0,23.0,31.0,39.0,37.0,0.0,9.0,29.0,56.0,52.0,1.0,12.0,14.0,28.0,33.0,4.0,16.0,22.0,32.0,48.0,1.0,3.0,25.0,25.0,13.0,3.0,6.0,41.0,41.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,129.0,0.0,302.0,241.0,18.0,0.0
0x1774918d659938bba8bdadd422ef3c8ee56302ea,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,16.0,26.0,22.0,27.0,3.0,3.0,10.0,45.0,1.0,2.0,6.0,18.0,61.0,52.0,1.0,23.0,8.0,42.0,24.0,2.0,14.0,25.0,51.0,11.0,2.0,8.0,2.0,8.0,44.0,2.0,22.0,1.0,54.0,21.0,4.0,16.0,37.0,37.0,38.0,0.0,9.0,4.0,30.0,24.0,1.0,9.0,8.0,46.0,12.0,1.0,11.0,34.0,30.0,46.0,4.0,7.0,20.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,130.0,0.0,292.0,242.0,1.0,1.0
0x7f3560773c01cea9320fa3ee6227ef706add4669,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,14.0,0.0,44.0,32.0,3.0,9.0,8.0,49.0,81.0,3.0,12.0,12.0,15.0,16.0,2.0,11.0,21.0,13.0,79.0,1.0,17.0,8.0,13.0,59.0,3.0,11.0,1.0,21.0,7.0,0.0,8.0,34.0,46.0,67.0,0.0,3.0,6.0,6.0,11.0,0.0,24.0,11.0,42.0,62.0,4.0,23.0,15.0,32.0,35.0,2.0,0.0,14.0,30.0,46.0,1.0,12.0,28.0,16.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,81.0,0.0,292.0,243.0,1.0,1.0
0x7fc4ad90afac24a39c9decab37f8fd52da363684,1.0,19.0,7.0,2.0,26.0,1.0,5.0,2.0,7.0,3.0,-1.0,-1.0,-1.0,-1.0,3.0,16.0,11.0,48.0,49.0,2.0,11.0,30.0,44.0,24.0,3.0,0.0,28.0,6.0,78.0,2.0,15.0,14.0,12.0,2.0,1.0,19.0,32.0,31.0,47.0,3.0,23.0,26.0,30.0,35.0,0.0,23.0,12.0,1.0,27.0,0.0,8.0,17.0,12.0,52.0,2.0,6.0,5.0,21.0,33.0,4.0,16.0,14.0,57.0,77.0,2.0,0.0,17.0,56.0,29.0,3.0,6.0,23.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,97.0,0.0,301.0,244.0,11.0,0.0
0xbdc21fae769d7f5469993d8e83b465495d88cfc0,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,12.0,43.0,56.0,62.0,1.0,11.0,13.0,62.0,79.0,2.0,9.0,10.0,30.0,37.0,1.0,3.0,28.0,27.0,70.0,1.0,17.0,32.0,31.0,40.0,1.0,15.0,21.0,61.0,7.0,0.0,18.0,12.0,39.0,65.0,1.0,7.0,41.0,62.0,64.0,0.0,1.0,5.0,27.0,33.0,2.0,7.0,39.0,56.0,32.0,1.0,10.0,2.0,22.0,54.0,1.0,11.0,13.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,131.0,0.0,312.0,245.0,11.0,39.0
0xae7721babd433e07ee107411719afa3a39738b81,4.0,1.0,30.0,4.0,37.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,17.0,7.0,51.0,2.0,11.0,18.0,40.0,63.0,2.0,10.0,17.0,31.0,18.0,3.0,8.0,26.0,46.0,36.0,1.0,19.0,32.0,23.0,73.0,3.0,0.0,14.0,47.0,19.0,0.0,23.0,12.0,1.0,77.0,0.0,9.0,29.0,56.0,4.0,2.0,8.0,19.0,12.0,62.0,4.0,23.0,22.0,29.0,77.0,2.0,0.0,17.0,30.0,13.0,3.0,6.0,23.0,41.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,52.0,0.0,298.0,246.0,3.0,0.0
0xb4496906d6ea2685e7a46a14baefae9fe3bf0d2f,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,6.0,44.0,14.0,78.0,2.0,16.0,44.0,16.0,35.0,4.0,8.0,43.0,62.0,15.0,1.0,13.0,19.0,36.0,35.0,1.0,19.0,5.0,62.0,30.0,3.0,0.0,14.0,47.0,19.0,0.0,8.0,34.0,30.0,0.0,0.0,9.0,29.0,56.0,4.0,2.0,24.0,5.0,9.0,33.0,4.0,23.0,15.0,29.0,77.0,2.0,0.0,2.0,0.0,38.0,3.0,6.0,41.0,16.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,0.0,292.0,247.0,3.0,0.0
0xbf6ccf49cc2874f01916d747a8fe97f14a082be0,2.0,24.0,14.0,28.0,4.0,1.0,10.0,12.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,3.0,12.0,31.0,50.0,31.0,1.0,0.0,30.0,39.0,84.0,3.0,3.0,24.0,64.0,82.0,2.0,3.0,7.0,50.0,52.0,1.0,14.0,5.0,54.0,59.0,3.0,23.0,26.0,15.0,35.0,0.0,8.0,34.0,30.0,6.0,0.0,8.0,17.0,12.0,13.0,2.0,24.0,26.0,21.0,30.0,4.0,16.0,14.0,57.0,77.0,2.0,0.0,40.0,30.0,14.0,3.0,6.0,4.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,53.0,0.0,292.0,248.0,1.0,1.0
0xda81a57188006feac8711b046b28a79ea202e999,4.0,1.0,30.0,16.0,62.0,3.0,8.0,3.0,28.0,13.0,-1.0,-1.0,-1.0,-1.0,2.0,8.0,21.0,2.0,55.0,4.0,22.0,21.0,13.0,81.0,4.0,15.0,33.0,22.0,33.0,0.0,22.0,18.0,25.0,61.0,1.0,14.0,6.0,62.0,51.0,3.0,11.0,1.0,21.0,22.0,0.0,8.0,34.0,30.0,14.0,0.0,3.0,6.0,6.0,11.0,0.0,24.0,5.0,12.0,33.0,4.0,24.0,15.0,32.0,48.0,2.0,0.0,2.0,23.0,31.0,3.0,6.0,41.0,7.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,132.0,0.0,292.0,249.0,1.0,1.0
0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,2.0,24.0,14.0,3.0,21.0,1.0,10.0,12.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,4.0,6.0,22.0,32.0,59.0,0.0,8.0,2.0,15.0,4.0,2.0,0.0,34.0,1.0,45.0,0.0,20.0,20.0,8.0,54.0,1.0,14.0,8.0,17.0,11.0,3.0,0.0,14.0,47.0,19.0,0.0,8.0,34.0,30.0,14.0,0.0,9.0,29.0,56.0,4.0,2.0,24.0,26.0,12.0,24.0,4.0,23.0,22.0,32.0,48.0,2.0,0.0,14.0,12.0,52.0,3.0,6.0,41.0,16.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,0.0,292.0,250.0,1.0,1.0
0xa06ad2e0339375124d255f1fab201964ef707e18,4.0,1.0,30.0,16.0,28.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,20.0,3.0,42.0,26.0,1.0,6.0,40.0,58.0,81.0,1.0,7.0,40.0,30.0,21.0,2.0,17.0,18.0,48.0,50.0,1.0,17.0,5.0,62.0,44.0,2.0,8.0,6.0,19.0,17.0,2.0,23.0,21.0,51.0,56.0,4.0,16.0,11.0,37.0,59.0,0.0,18.0,9.0,30.0,22.0,2.0,22.0,8.0,23.0,19.0,1.0,4.0,4.0,30.0,46.0,1.0,7.0,12.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,133.0,0.0,295.0,251.0,10.0,0.0
0x6301add4fb128de9778b8651a2a9278b86761423,2.0,19.0,24.0,18.0,17.0,3.0,8.0,7.0,3.0,8.0,-1.0,-1.0,-1.0,-1.0,0.0,6.0,39.0,26.0,25.0,3.0,2.0,16.0,38.0,6.0,1.0,5.0,14.0,26.0,39.0,0.0,3.0,6.0,63.0,0.0,1.0,14.0,38.0,62.0,50.0,3.0,23.0,26.0,20.0,35.0,0.0,23.0,13.0,30.0,49.0,0.0,13.0,17.0,3.0,41.0,2.0,6.0,5.0,21.0,40.0,4.0,11.0,14.0,20.0,27.0,2.0,5.0,17.0,49.0,60.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,134.0,0.0,292.0,252.0,1.0,0.0
0xcaf6fd54fb74c95b28f5e94952ca21b46e4071cc,4.0,24.0,18.0,62.0,50.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,23.0,26.0,44.0,51.0,2.0,14.0,32.0,33.0,27.0,4.0,12.0,31.0,18.0,22.0,2.0,20.0,8.0,18.0,34.0,1.0,14.0,8.0,13.0,11.0,1.0,11.0,1.0,27.0,22.0,0.0,8.0,34.0,30.0,14.0,1.0,3.0,41.0,5.0,14.0,2.0,0.0,26.0,12.0,24.0,2.0,24.0,15.0,56.0,35.0,2.0,5.0,40.0,17.0,52.0,1.0,12.0,36.0,16.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,135.0,0.0,292.0,253.0,1.0,1.0
0xbcdb2b89e3e5ab5bdae85f41da91f1778807702c,4.0,1.0,30.0,16.0,62.0,3.0,8.0,3.0,28.0,13.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,32.0,30.0,12.0,1.0,23.0,25.0,54.0,36.0,0.0,1.0,29.0,63.0,0.0,0.0,9.0,15.0,18.0,56.0,0.0,5.0,6.0,20.0,53.0,2.0,8.0,8.0,33.0,17.0,1.0,4.0,25.0,42.0,81.0,4.0,16.0,37.0,15.0,22.0,2.0,11.0,16.0,16.0,81.0,1.0,9.0,8.0,46.0,25.0,1.0,5.0,32.0,19.0,40.0,0.0,7.0,20.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,135.0,0.0,292.0,254.0,1.0,1.0
0x42e62e421bedf2469826879ec1a0574d7d3cca26,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,24.0,11.0,47.0,21.0,4.0,3.0,10.0,35.0,43.0,3.0,13.0,0.0,12.0,69.0,0.0,9.0,8.0,43.0,73.0,2.0,4.0,39.0,30.0,45.0,0.0,7.0,37.0,46.0,61.0,1.0,0.0,38.0,60.0,70.0,3.0,5.0,9.0,61.0,75.0,2.0,8.0,36.0,10.0,40.0,1.0,1.0,6.0,7.0,8.0,2.0,5.0,4.0,1.0,3.0,0.0,9.0,5.0,3.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,0.0,292.0,255.0,1.0,1.0
0xf983557ec70fbf1a4b1e247af7bf10247e9b69c4,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,4.0,27.0,40.0,38.0,4.0,22.0,9.0,52.0,10.0,3.0,19.0,3.0,18.0,43.0,1.0,18.0,3.0,30.0,63.0,3.0,4.0,23.0,49.0,65.0,2.0,8.0,7.0,44.0,44.0,1.0,11.0,6.0,37.0,59.0,4.0,12.0,14.0,49.0,27.0,0.0,9.0,8.0,47.0,17.0,1.0,3.0,8.0,7.0,6.0,1.0,10.0,0.0,23.0,28.0,0.0,7.0,20.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,136.0,0.0,292.0,256.0,1.0,40.0
0x8321795bdace7428d4fadfa30c2ee8e727e491e5,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,17.0,32.0,34.0,66.0,2.0,21.0,39.0,28.0,36.0,3.0,14.0,18.0,56.0,31.0,0.0,20.0,24.0,10.0,42.0,1.0,14.0,38.0,62.0,65.0,3.0,0.0,14.0,21.0,19.0,0.0,7.0,13.0,37.0,28.0,0.0,9.0,29.0,6.0,4.0,2.0,0.0,5.0,42.0,37.0,2.0,23.0,15.0,32.0,48.0,2.0,0.0,14.0,30.0,52.0,3.0,6.0,41.0,16.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,136.0,0.0,292.0,257.0,1.0,40.0
0x80be646c17ae7a4a2a40cf08642e0d1020653eb9,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,1.0,13.0,44.0,2.0,77.0,3.0,8.0,2.0,10.0,25.0,0.0,9.0,30.0,63.0,55.0,1.0,13.0,12.0,29.0,21.0,2.0,8.0,39.0,61.0,80.0,0.0,6.0,42.0,2.0,77.0,1.0,9.0,40.0,32.0,5.0,4.0,12.0,9.0,26.0,10.0,0.0,13.0,1.0,47.0,32.0,1.0,3.0,6.0,8.0,8.0,1.0,10.0,0.0,8.0,10.0,0.0,9.0,5.0,8.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,137.0,0.0,301.0,258.0,11.0,0.0
0xc40df87e16339f21fbb2e59fb38bf2a957a16ffd,4.0,19.0,24.0,35.0,26.0,1.0,5.0,2.0,7.0,3.0,-1.0,-1.0,-1.0,-1.0,2.0,24.0,23.0,44.0,58.0,0.0,22.0,36.0,37.0,24.0,2.0,8.0,17.0,8.0,4.0,0.0,20.0,24.0,20.0,28.0,1.0,19.0,32.0,31.0,0.0,3.0,23.0,26.0,30.0,35.0,0.0,18.0,12.0,1.0,77.0,0.0,8.0,17.0,12.0,52.0,2.0,6.0,5.0,25.0,33.0,4.0,16.0,14.0,57.0,77.0,2.0,0.0,4.0,56.0,29.0,3.0,6.0,23.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,137.0,0.0,301.0,259.0,11.0,0.0
0x287b1574aff39811c0b38fa24aafa7f0dfc1dbd1,4.0,1.0,30.0,16.0,76.0,3.0,8.0,3.0,28.0,13.0,-1.0,-1.0,-1.0,-1.0,2.0,10.0,36.0,37.0,59.0,1.0,5.0,6.0,52.0,34.0,0.0,24.0,11.0,45.0,45.0,1.0,12.0,37.0,11.0,26.0,1.0,14.0,33.0,62.0,28.0,1.0,11.0,1.0,32.0,69.0,0.0,18.0,25.0,37.0,29.0,1.0,0.0,6.0,5.0,56.0,0.0,0.0,5.0,16.0,36.0,2.0,24.0,15.0,56.0,2.0,2.0,5.0,32.0,30.0,52.0,1.0,11.0,28.0,7.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,0.0,292.0,260.0,1.0,1.0
0x22160e8a944e4f4f8aced15f54b265bfd12854e2,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,24.0,30.0,3.0,84.0,2.0,23.0,14.0,4.0,82.0,2.0,5.0,11.0,21.0,7.0,0.0,15.0,17.0,3.0,6.0,1.0,5.0,44.0,44.0,49.0,1.0,15.0,15.0,32.0,7.0,0.0,11.0,25.0,37.0,29.0,1.0,0.0,41.0,43.0,56.0,1.0,18.0,3.0,20.0,76.0,2.0,7.0,15.0,56.0,48.0,1.0,9.0,32.0,30.0,5.0,1.0,12.0,36.0,7.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,0.0,292.0,261.0,1.0,41.0
0x28784d9a5052ba0b559d457bfdf05c24d7598ed7,4.0,1.0,30.0,16.0,76.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,41.0,56.0,2.0,4.0,5.0,42.0,6.0,37.0,0.0,2.0,0.0,35.0,38.0,2.0,18.0,23.0,15.0,25.0,2.0,23.0,19.0,30.0,28.0,2.0,3.0,8.0,33.0,44.0,1.0,17.0,2.0,0.0,29.0,4.0,16.0,43.0,37.0,7.0,0.0,18.0,3.0,16.0,76.0,1.0,9.0,8.0,23.0,12.0,1.0,5.0,32.0,21.0,3.0,4.0,7.0,12.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,0.0,292.0,262.0,1.0,1.0
0xf605c6c3caa1606afad60cfef1d37f76721640d7,1.0,17.0,19.0,2.0,71.0,3.0,0.0,0.0,60.0,29.0,-1.0,-1.0,-1.0,-1.0,2.0,22.0,10.0,16.0,35.0,2.0,21.0,24.0,11.0,76.0,2.0,8.0,10.0,16.0,24.0,0.0,14.0,37.0,18.0,4.0,1.0,20.0,44.0,36.0,30.0,3.0,23.0,26.0,15.0,35.0,0.0,18.0,21.0,1.0,37.0,0.0,8.0,17.0,12.0,41.0,1.0,18.0,36.0,42.0,33.0,4.0,16.0,14.0,57.0,77.0,1.0,10.0,17.0,15.0,29.0,3.0,8.0,23.0,27.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,138.0,0.0,313.0,263.0,11.0,42.0
0xaee2ae13ebf81d38df5a9ed7013e80ea3f72e39b,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,16.0,44.0,36.0,84.0,1.0,7.0,25.0,53.0,28.0,1.0,15.0,37.0,9.0,30.0,0.0,17.0,3.0,57.0,65.0,1.0,19.0,44.0,62.0,66.0,1.0,15.0,15.0,61.0,70.0,0.0,18.0,21.0,1.0,12.0,1.0,7.0,10.0,62.0,12.0,0.0,6.0,21.0,15.0,13.0,2.0,7.0,40.0,56.0,33.0,1.0,0.0,17.0,0.0,6.0,1.0,19.0,36.0,10.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,125.0,0.0,302.0,264.0,11.0,42.0
0x16e648667b6bb4c7e572f5cf71874f7dd047da8d,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,17.0,27.0,47.0,24.0,0.0,21.0,12.0,41.0,29.0,1.0,12.0,19.0,34.0,22.0,0.0,0.0,3.0,48.0,38.0,2.0,4.0,33.0,44.0,60.0,2.0,12.0,42.0,2.0,32.0,1.0,0.0,38.0,47.0,59.0,4.0,4.0,8.0,27.0,21.0,0.0,0.0,7.0,28.0,37.0,0.0,3.0,6.0,7.0,8.0,1.0,20.0,18.0,26.0,58.0,0.0,18.0,5.0,50.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,139.0,0.0,294.0,265.0,11.0,0.0
0x2c07681e81b5f98c615cd2dd807a1b141982914d,4.0,1.0,30.0,13.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,41.0,2.0,66.0,1.0,15.0,38.0,31.0,12.0,1.0,18.0,2.0,19.0,29.0,1.0,0.0,8.0,64.0,4.0,1.0,19.0,32.0,31.0,30.0,3.0,0.0,14.0,47.0,19.0,0.0,18.0,12.0,1.0,28.0,0.0,9.0,29.0,56.0,4.0,2.0,6.0,5.0,42.0,33.0,4.0,23.0,22.0,29.0,48.0,2.0,9.0,14.0,0.0,29.0,3.0,6.0,41.0,41.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,139.0,0.0,294.0,266.0,11.0,0.0
0x4affe16d35143db85027c05d97f56ebdc668347e,1.0,20.0,0.0,20.0,12.0,1.0,5.0,35.0,35.0,72.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,23.0,52.0,1.0,1.0,24.0,43.0,38.0,22.0,2.0,2.0,23.0,41.0,35.0,1.0,16.0,11.0,16.0,7.0,1.0,19.0,32.0,23.0,47.0,3.0,16.0,11.0,20.0,3.0,0.0,23.0,12.0,1.0,49.0,0.0,13.0,30.0,23.0,48.0,2.0,6.0,5.0,42.0,62.0,4.0,11.0,19.0,20.0,68.0,2.0,0.0,2.0,30.0,29.0,3.0,8.0,4.0,19.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,140.0,0.0,306.0,267.0,7.0,0.0
0xbfa35d6f9971837b960e920321100c3e21a8c7cc,4.0,1.0,30.0,13.0,37.0,3.0,0.0,0.0,10.0,20.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,34.0,25.0,59.0,2.0,10.0,6.0,29.0,54.0,2.0,2.0,1.0,16.0,28.0,0.0,12.0,29.0,11.0,53.0,1.0,19.0,38.0,62.0,30.0,3.0,0.0,14.0,47.0,19.0,0.0,23.0,13.0,30.0,28.0,0.0,9.0,29.0,56.0,52.0,2.0,24.0,9.0,12.0,24.0,4.0,16.0,14.0,29.0,77.0,1.0,0.0,14.0,30.0,46.0,3.0,6.0,41.0,41.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,64.0,0.0,292.0,268.0,3.0,0.0
